seed,repeat,method,approach,n_alt,m,L,q,ref_ratio,n_ref,n_test,noise,noise_mode,k_non_mono,k_non_mono_effective,peak_type,peak_mode,scale,repair_if_inconsistent,consistency_status,consistency_obj,is_consistent,used_adjustment,adjustment_status,adjustment_obj,status,fit_ok,obj,cpu_sec,epsilon,acc_train,acc_train_noisy_target,acc_test,adj_acc_test,mono_recovery_acc,error
8127,7,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999991684,0.035498399985954165,0.0009999999999991684,0.875,0.975,0.74375,1.0,0.5,
8128,8,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000041,0.033274499932304025,0.0010000000000000041,0.8,0.925,0.60625,1.0,0.25,
8129,9,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000047228,0.034413899993523955,0.0010000000000047228,0.825,0.95,0.75625,1.0,0.25,
8130,10,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000002314,0.03255130001343787,0.0010000000000002314,0.775,0.95,0.625,1.0,0.25,
8131,11,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.031099700019694865,0.0009999999999999992,0.85,0.9,0.825,1.0,1.0,
8132,12,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.0349593999562785,0.0010000000000000005,0.9,0.95,0.74375,1.0,0.5,
8133,13,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000008925,0.03131230000872165,0.0010000000000008925,0.875,0.925,0.59375,1.0,0.25,
8134,14,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999996,0.035031900042667985,0.000999999999999996,0.825,0.975,0.64375,1.0,0.25,
8135,15,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.03287120000459254,0.001,0.95,1.0,0.85,1.0,0.5,
8136,16,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999957,0.03199920000042766,0.0009999999999999957,0.9,1.0,0.8375,1.0,0.0,
8137,17,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999979,0.0365941000636667,0.0009999999999999979,0.85,0.925,0.8,1.0,0.5,
8138,18,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000018,0.03113109990954399,0.0010000000000000018,0.925,1.0,0.6125,1.0,0.25,
8139,19,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999998,0.03846429998520762,0.0009999999999999998,0.85,0.975,0.73125,1.0,0.25,
8140,0,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.00941346049652729,False,True,2.0,1.0,2,True,0.001000000000000014,0.05581940000411123,0.001000000000000014,0.9,0.975,0.8416666666666667,1.0,0.25,
8141,1,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.011949962172637989,False,True,2.0,2.0,2,True,0.001,0.0618812000611797,0.001,0.8125,0.9375,0.75,1.0,0.25,
8142,2,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.005826454745359586,False,True,2.0,1.0,2,True,0.0009999999999999974,0.06019009998999536,0.0009999999999999974,0.9,0.9875,0.7416666666666667,1.0,0.25,
8143,3,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.008312468510467012,False,True,2.0,2.0,2,True,0.0009999999999953776,0.06339800008572638,0.0009999999999953776,0.925,0.9375,0.8666666666666667,1.0,0.25,
8144,4,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.014623274169606019,False,True,2.0,3.0,2,True,0.001000000000000207,0.05893270007800311,0.001000000000000207,0.8625,0.9,0.6833333333333333,1.0,0.25,
8145,5,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.00927790504732806,False,True,2.0,2.0,2,True,0.0010000000000000037,0.06412739993538707,0.0010000000000000037,0.8875,0.975,0.7583333333333333,1.0,0.25,
8146,6,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.0029097487243867105,False,True,2.0,1.0,2,True,0.0010000000000000046,0.059437999967485666,0.0010000000000000046,0.9125,0.9625,0.7583333333333333,1.0,0.25,
8147,7,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000525,0.05826020007953048,0.0010000000000000525,0.8875,0.9625,0.7333333333333333,1.0,0.25,
8148,8,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.005712978067418882,False,True,2.0,1.0,2,True,0.0009999999999989813,0.06971269997302443,0.0009999999999989813,0.925,0.95,0.7833333333333333,1.0,0.25,
8149,9,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.0029334917655559067,False,True,2.0,1.0,2,True,0.0009999999999999011,0.054885299992747605,0.0009999999999999011,0.9125,0.9625,0.7166666666666667,1.0,0.5,
8150,10,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.005735721935885885,False,True,2.0,1.0,2,True,0.0009999999999999803,0.061710299924016,0.0009999999999999803,0.925,0.975,0.775,1.0,0.25,
8151,11,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.004999997804977356,False,True,2.0,1.0,2,True,0.0009999999999997559,0.0575801000231877,0.0009999999999997559,0.9,0.9625,0.7,1.0,0.25,
8152,12,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.011594969916658126,False,True,2.0,2.0,2,True,0.0009999999999995002,0.06270659994333982,0.0009999999999995002,0.8875,0.9625,0.7083333333333334,1.0,0.25,
8153,13,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999994,0.06641470000613481,0.000999999999999994,0.875,0.975,0.8833333333333333,1.0,0.25,
8154,14,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.000999999999999995,0.08530330006033182,0.000999999999999995,0.9625,0.975,0.85,1.0,0.25,
8155,15,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.009484841198344633,False,True,2.0,2.0,2,True,0.0009999999999988104,0.05515030003152788,0.0009999999999988104,0.875,0.925,0.7916666666666666,1.0,0.25,
8156,16,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.008664364989138792,False,True,2.0,1.0,2,True,0.0009999999999999272,0.05579480004962534,0.0009999999999999272,0.9125,0.975,0.8416666666666667,1.0,0.25,
8157,17,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.00886560174479868,False,True,2.0,1.0,2,True,0.0009999999999999887,0.06809359998442233,0.0009999999999999887,0.8625,0.95,0.7833333333333333,1.0,0.25,
8158,18,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.013487932364520512,False,True,2.0,2.0,2,True,0.0009999999999985298,0.0842669999692589,0.0009999999999985298,0.85,0.9625,0.6666666666666666,1.0,0.25,
8159,19,zhang_A1,1,200,4,6,2,0.4,80,120,0.1,adjacent,1,1,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000334,0.07801549998112023,0.001000000000000334,0.9625,0.975,0.9416666666666667,1.0,0.75,
8160,0,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.01848229317774887,False,True,2.0,6.0,2,True,0.0009999999999999905,0.10633360000792891,0.0009999999999999905,0.9166666666666666,0.9416666666666667,0.8375,1.0,0.25,
8161,1,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.014592389743719125,False,True,2.0,3.0,2,True,0.0010000000000000022,0.11811179993674159,0.0010000000000000022,0.9416666666666667,0.9416666666666667,0.85,1.0,0.25,
8162,2,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.0207375690096768,False,True,2.0,6.0,2,True,0.0010000000000000265,0.08805979997850955,0.0010000000000000265,0.9333333333333333,0.95,0.8125,1.0,0.25,
8163,3,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.018306591050364522,False,True,2.0,5.0,2,True,0.0009999999999998387,0.08009080006740987,0.0009999999999998387,0.9166666666666666,0.95,0.825,1.0,0.25,
8164,4,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.009401167064637127,False,True,2.0,2.0,2,True,0.0010000000000001017,0.08045050001237541,0.0010000000000001017,0.9833333333333333,0.9583333333333334,0.8,1.0,0.25,
8165,5,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.017053056110832,False,True,2.0,3.0,2,True,0.0009999999999989264,0.07652150001376867,0.0009999999999989264,0.9083333333333333,0.925,0.75,1.0,0.25,
8166,6,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.020552304049574314,False,True,2.0,6.0,2,True,0.001000000000002249,0.07739969994872808,0.001000000000002249,0.9,0.925,0.825,1.0,0.25,
8167,7,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.013198006514294307,False,True,2.0,3.0,2,True,0.0010000000000000104,0.10354349995031953,0.0010000000000000104,0.9333333333333333,0.9666666666666667,0.775,1.0,0.25,
8168,8,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.023817877791887022,False,True,2.0,7.0,2,True,0.00099999999999996,0.07351250003557652,0.00099999999999996,0.925,0.9333333333333333,0.825,1.0,0.25,
8169,9,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.022069347888095007,False,True,2.0,7.0,2,True,0.0010000000000000401,0.07501860009506345,0.0010000000000000401,0.875,0.9166666666666666,0.75,1.0,0.25,
8170,10,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.01691487505617484,False,True,2.0,4.0,2,True,0.0009999999999999282,0.07470719993580133,0.0009999999999999282,0.9083333333333333,0.9416666666666667,0.8375,1.0,0.25,
8171,11,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.016253284368415107,False,True,2.0,4.0,2,True,0.0010000000000000083,0.10383409995120019,0.0010000000000000083,0.95,0.9416666666666667,0.7625,1.0,0.25,
8172,12,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.02281554534135626,False,True,2.0,7.0,2,True,0.0009999999999999874,0.0739064000081271,0.0009999999999999874,0.875,0.9083333333333333,0.8125,1.0,0.25,
8173,13,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.022002405495000755,False,True,2.0,7.0,2,True,0.0010000000000000126,0.11020980007015169,0.0010000000000000126,0.925,0.9166666666666666,0.8,1.0,0.25,
8174,14,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.013521259338889882,False,True,2.0,3.0,2,True,0.0009999999999999987,0.07956649991683662,0.0009999999999999987,0.9333333333333333,0.975,0.925,1.0,0.5,
8175,15,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.018015670817333143,False,True,2.0,5.0,2,True,0.0009999999999998226,0.07427700003609061,0.0009999999999998226,0.8916666666666667,0.95,0.7875,1.0,0.25,
8176,16,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.01992349348961026,False,True,2.0,5.0,2,True,0.0010000000000001696,0.0745705000590533,0.0010000000000001696,0.95,0.9333333333333333,0.85,1.0,0.25,
8177,17,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.01778163109695713,False,True,2.0,5.0,2,True,0.0010000000000000009,0.07466190005652606,0.0010000000000000009,0.9083333333333333,0.9333333333333333,0.775,1.0,0.25,
8178,18,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.020582237757073067,False,True,2.0,7.0,2,True,0.0009999999999999996,0.07610650011338294,0.0009999999999999996,0.925,0.9333333333333333,0.7875,1.0,0.5,
8179,19,zhang_A1,1,200,4,6,2,0.6,120,80,0.1,adjacent,1,1,central,center,minmax,True,2,0.017924994032357998,False,True,2.0,5.0,2,True,0.0010000000000000167,0.07136439997702837,0.0010000000000000167,0.9333333333333333,0.9416666666666667,0.85,1.0,0.25,
8180,0,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.022670307628385577,False,True,2.0,6.0,2,True,0.0010000000000000018,0.13891980005428195,0.0010000000000000018,0.925,0.9375,0.85,1.0,0.5,
8181,1,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.028542899458323397,False,False,9.0,,3,False,,0.04592049994971603,,,,,,,
8182,2,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.011387921967366044,False,True,2.0,3.0,2,True,0.0009999999999999994,0.09832300001289696,0.0009999999999999994,0.95,0.96875,0.95,1.0,0.25,
8183,3,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.02386293202219414,False,True,2.0,7.0,2,True,0.0010000000000000458,0.09695559996180236,0.0010000000000000458,0.875,0.93125,0.725,1.0,0.25,
8184,4,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.032224991239227334,False,False,9.0,,3,False,,0.08358360000420362,,,,,,,
8185,5,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.017550468121760632,False,True,2.0,5.0,2,True,0.0010000000000004556,0.10735710000153631,0.0010000000000004556,0.9125,0.9375,0.875,1.0,0.25,
8186,6,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.02090516254110559,False,True,2.0,7.0,2,True,0.00099999999999998,0.16131349990610033,0.00099999999999998,0.93125,0.9375,0.8,1.0,0.25,
8187,7,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.027904023945057144,False,False,9.0,,3,False,,0.06640010001137853,,,,,,,
8188,8,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.019673934924415114,False,True,2.0,6.0,2,True,0.0010000000000001464,0.11678269994445145,0.0010000000000001464,0.88125,0.94375,0.725,1.0,0.25,
8189,9,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.020065811260973062,False,True,2.0,6.0,2,True,0.0010000000000000354,0.09516439994331449,0.0010000000000000354,0.925,0.95,0.875,1.0,0.25,
8190,10,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.03144977529771205,False,False,9.0,,3,False,,0.04714429995510727,,,,,,,
8191,11,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.014367450318964123,False,True,2.0,4.0,2,True,0.0010000000000000148,0.11244050005916506,0.0010000000000000148,0.93125,0.9375,0.8,1.0,0.25,
8192,12,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.01816800249320489,False,True,2.0,4.0,2,True,0.0009999999999999747,0.10464540007524192,0.0009999999999999747,0.9375,0.9625,0.925,1.0,0.25,
8193,13,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.04216833084832305,False,False,9.0,,3,False,,0.045976500026881695,,,,,,,
8194,14,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.02415134874917416,False,True,2.0,7.0,2,True,0.0010000000000002889,0.1335815000347793,0.0010000000000002889,0.93125,0.9375,0.85,1.0,0.25,
8195,15,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.02286924742907632,False,False,9.0,,3,False,,0.05865989997982979,,,,,,,
8196,16,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.021310355484271043,False,True,2.0,7.0,2,True,0.0010000000000006312,0.15131900005508214,0.0010000000000006312,0.925,0.9375,0.975,1.0,0.25,
8197,17,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.02253667317066503,False,True,2.0,7.0,2,True,0.0009999999999999517,0.09823860006872565,0.0009999999999999517,0.95,0.95,0.9,1.0,0.25,
8198,18,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.023876637591767398,False,False,9.0,,3,False,,0.055166399921290576,,,,,,,
8199,19,zhang_A1,1,200,4,6,2,0.8,160,40,0.1,adjacent,1,1,central,center,minmax,True,2,0.024716923414935442,False,False,9.0,,3,False,,0.058933000080287457,,,,,,,
8200,0,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.2179096294799563,0.03420900006312877,0.2179096294799563,0.85,1.0,0.7277777777777777,1.0,0.5,
8201,1,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.02866780001204461,0.0009999999999999992,0.9,1.0,0.65,1.0,0.25,
8202,2,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.030012000002898276,0.0010000000000000005,0.9,0.9,0.7722222222222223,1.0,0.75,
8203,3,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000026,0.036009600036777556,0.0010000000000000026,0.8,0.9,0.65,1.0,0.75,
8204,4,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999994623,0.035747400019317865,0.0009999999999994623,0.95,0.85,0.7444444444444445,1.0,1.0,
8205,5,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000033,0.03595549997407943,0.0010000000000000033,0.8,0.9,0.5777777777777777,1.0,0.75,
8206,6,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000112,0.030783100053668022,0.001000000000000112,0.85,1.0,0.6277777777777778,1.0,1.0,
8207,7,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.035997699946165085,0.0010000000000000005,0.8,0.9,0.6166666666666667,1.0,0.5,
8208,8,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999997424,0.03513370000291616,0.0009999999999997424,0.65,0.9,0.36666666666666664,1.0,0.25,
8209,9,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001,0.03179919999092817,0.001,0.8,0.9,0.7944444444444444,1.0,0.75,
8210,10,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999992,0.02206839993596077,0.0009999999999999992,0.9,1.0,0.8222222222222222,1.0,0.5,
8211,11,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.005307593284967105,0.023665199987590313,0.005307593284967105,0.9,1.0,0.7333333333333333,1.0,0.5,
8212,12,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999976,0.02833130001090467,0.0009999999999999976,0.85,0.95,0.6277777777777778,1.0,0.75,
8213,13,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999998,0.034081799909472466,0.0009999999999999998,0.85,0.95,0.7888888888888889,1.0,0.25,
8214,14,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999990197,0.025774299982003868,0.0009999999999990197,0.85,0.95,0.6555555555555556,1.0,0.5,
8215,15,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000013,0.022707899915985763,0.0010000000000000013,0.95,1.0,0.7888888888888889,1.0,0.0,
8216,16,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.019628899986855686,0.0010000000000000009,0.9,0.9,0.6833333333333333,1.0,0.75,
8217,17,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000005,0.029378199949860573,0.0010000000000000005,0.8,0.9,0.6888888888888889,1.0,0.75,
8218,18,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999953,0.02969440002925694,0.0009999999999999953,0.8,1.0,0.6277777777777778,1.0,0.25,
8219,19,zhang_A1,1,200,4,6,2,0.1,20,180,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000002578,0.02951319993007928,0.0010000000000002578,0.7,0.85,0.5722222222222222,1.0,0.5,
8220,0,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999998,0.04211889998987317,0.0009999999999999998,0.925,0.975,0.86875,1.0,0.75,
8221,1,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000002856,0.04189650004263967,0.0010000000000002856,0.8,0.925,0.54375,1.0,0.5,
8222,2,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000015,0.061870799981988966,0.0010000000000000015,0.825,0.875,0.825,1.0,0.75,
8223,3,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0009999999999999816,0.049696399946697056,0.0009999999999999816,0.925,0.975,0.71875,1.0,0.5,
8224,4,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000009,0.04444349999539554,0.0010000000000000009,0.9,0.975,0.7375,1.0,0.5,
8225,5,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000026,0.050452299998141825,0.0010000000000000026,0.875,0.925,0.675,1.0,0.25,
8226,6,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000000007,0.03745609999168664,0.0010000000000000007,0.925,0.975,0.69375,1.0,0.5,
8227,7,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.0010000000000003617,0.05012320005334914,0.0010000000000003617,0.875,0.975,0.7375,1.0,0.75,
8228,8,zhang_A1,1,200,4,6,2,0.2,40,160,0.1,adjacent,2,2,central,center,minmax,True,2,0.0,True,False,,,2,True,0.001000000000000002,0.052267099963501096,0.001000000000000002,0.925,1.0,0.64375,1.0,0.5,
